Id,Date,QuantiteFacturee,NumeroFacture,NumLigne,Prix_Vente_TND,Cout_Unitaire_TND,Ventes_Mensuelles_Unites,CA_Mensuel_TND,Profit_Mensuel_TND,Date_Derniere_Vente,ArticleId
3816,2024-04-24 10:45:51,25,FAC452165,55,467.32,294.12,101,47199.32,5712.83,2024-04-24 10:45:51,275
3817,2023-12-13 17:00:02,42,FAC520722,40,1435.06,1043.56,426,611335.56,134481.35,2023-12-13 17:00:02,709
3818,2023-10-17 05:35:59,28,FAC766621,41,703.52,505.51,301,211759.52,40217.29,2023-10-17 05:35:59,183
3819,2024-04-30 03:17:42,39,FAC819162,15,1314.54,945.41,406,533703.24,138566.11,2024-04-30 03:17:42,835
3820,2023-02-27 21:01:25,38,FAC955590,16,446.18,273.93,126,56218.68,6036.97,2023-02-27 21:01:25,82
3821,2024-10-16 08:24:26,14,FAC864760,73,592.13,398.44,172,101846.36,27610.2,2024-10-16 08:24:26,632
3822,2023-07-29 16:21:37,48,FAC656423,86,537.98,392.1,458,246394.84,38551.38,2023-07-29 16:21:37,429
3823,2024-02-24 16:09:03,40,FAC474262,14,777.29,511.38,72,55964.88,6141.67,2024-02-24 16:09:03,328
3824,2023-06-03 06:43:39,28,FAC857574,68,1722.11,1366.22,186,320312.46,88360.16,2023-06-03 06:43:39,857
3825,2024-05-10 12:14:19,27,FAC226508,71,645.8,449.63,146,94286.8,16275.9,2024-05-10 12:14:19,140
3826,2024-05-19 21:18:30,9,FAC374873,66,1830.96,1093.23,300,549288.0,134788.5,2024-05-19 21:18:30,500
3827,2024-11-20 15:36:04,29,FAC736708,31,1119.0,734.64,194,217086.0,43379.26,2024-11-20 15:36:04,708
3828,2024-02-27 07:51:22,24,FAC799051,87,1272.58,789.03,364,463219.12,132342.43,2024-02-27 07:51:22,692
3829,2023-03-16 08:18:43,22,FAC346621,48,1118.18,827.37,207,231463.26,33152.95,2023-03-16 08:18:43,478
3830,2024-09-07 22:02:46,25,FAC230228,23,757.23,504.79,352,266544.96,51692.44,2024-09-07 22:02:46,933
3831,2023-12-12 22:37:19,23,FAC741344,26,1204.11,900.61,68,81879.48,21982.24,2023-12-12 22:37:19,782
3832,2024-06-05 07:01:08,4,FAC706003,16,722.68,542.94,180,130082.4,24085.69,2024-06-05 07:01:08,489
3833,2024-03-22 12:13:16,10,FAC193372,73,1210.78,834.99,301,364444.78,44603.37,2024-03-22 12:13:16,767
3834,2023-11-04 08:10:07,27,FAC487512,31,394.63,219.51,344,135752.72,18710.77,2023-11-04 08:10:07,37
3835,2023-08-26 19:57:46,44,FAC901799,72,32.36,21.89,371,12005.56,1383.77,2023-08-26 19:57:46,543
3836,2023-09-01 05:43:11,31,FAC512420,68,455.62,323.42,70,31893.4,5236.49,2023-09-01 05:43:11,512
3837,2023-01-25 05:06:59,9,FAC600633,48,1186.08,741.11,427,506456.16,123949.87,2023-01-25 05:06:59,314
3838,2024-10-27 02:59:45,15,FAC544098,89,1715.91,1144.81,481,825352.71,137253.32,2024-10-27 02:59:45,846
3839,2024-11-16 07:51:33,11,FAC913225,71,1553.05,1155.77,356,552885.8,129987.52,2024-11-16 07:51:33,886
3840,2023-01-13 01:13:06,32,FAC295346,72,1658.28,1282.62,308,510750.24,63730.4,2023-01-13 01:13:06,676
3841,2024-12-10 17:56:34,11,FAC306535,38,450.54,343.45,487,219412.98,51099.24,2024-12-10 17:56:34,753
3842,2024-12-14 04:49:25,48,FAC273227,17,1089.05,694.7,281,306023.05,44725.77,2024-12-14 04:49:25,605
3843,2023-09-08 00:49:37,9,FAC582439,66,2020.59,1571.46,92,185894.28,34966.57,2023-09-08 00:49:37,876
3844,2024-10-25 08:45:42,28,FAC695232,84,1667.65,1075.94,54,90053.1,23291.62,2024-10-25 08:45:42,21
3845,2024-12-13 10:12:34,18,FAC491665,98,697.62,452.06,465,324393.3,87196.46,2024-12-13 10:12:34,563
3846,2024-03-04 13:43:57,42,FAC605786,89,95.13,71.8,211,20072.43,3314.59,2024-03-04 13:43:57,186
3847,2024-06-02 04:19:05,43,FAC689870,11,1211.09,958.9,297,359693.73,92151.71,2024-06-02 04:19:05,286
3848,2024-08-28 02:37:53,30,FAC801830,39,650.0,482.89,87,56550.0,15999.45,2024-08-28 02:37:53,838
3849,2024-06-02 15:45:11,14,FAC359664,65,1651.38,1346.71,213,351743.94,49694.09,2024-06-02 15:45:11,856
3850,2024-03-14 13:51:10,45,FAC468803,05,891.36,752.72,403,359218.08,59660.77,2024-03-14 13:51:10,17
3851,2024-02-06 22:25:19,38,FAC748964,35,767.58,597.18,285,218760.3,28785.4,2024-02-06 22:25:19,746
3852,2023-02-15 00:25:56,33,FAC720258,90,817.29,697.01,453,370232.37,50951.02,2023-02-15 00:25:56,524
3853,2024-07-20 08:31:38,24,FAC295510,79,1729.42,1271.97,230,397766.6,118678.54,2024-07-20 08:31:38,173
3854,2024-01-18 06:25:45,17,FAC661869,49,389.98,322.03,345,134543.1,16156.47,2024-01-18 06:25:45,493
3855,2024-04-04 11:27:57,30,FAC430745,42,28.54,19.89,462,13185.48,2692.09,2024-04-04 11:27:57,576
3856,2023-09-22 13:27:09,2,FAC911609,75,1527.32,1105.46,438,668966.16,103325.32,2023-09-22 13:27:09,649
3857,2024-07-25 22:01:13,42,FAC163379,92,1785.69,1301.86,186,332138.34,86479.89,2024-07-25 22:01:13,438
3858,2023-06-20 05:50:42,5,FAC917387,96,1740.04,1460.84,124,215764.96,58606.4,2023-06-20 05:50:42,340
3859,2023-02-24 11:42:28,38,FAC391928,75,1620.93,1130.82,368,596502.24,82669.41,2023-02-24 11:42:28,90
3860,2023-11-28 00:21:30,10,FAC650053,10,1715.0,1386.18,50,85750.0,10406.69,2023-11-28 00:21:30,9
3861,2023-03-19 22:00:16,33,FAC740989,80,1454.59,908.79,377,548380.43,122283.64,2023-03-19 22:00:16,271
3862,2024-11-17 19:38:59,42,FAC758145,76,571.74,448.3,129,73754.46,18625.37,2024-11-17 19:38:59,784
3863,2023-06-18 01:19:59,16,FAC421583,65,581.15,390.22,214,124366.1,17663.4,2023-06-18 01:19:59,765
3864,2023-12-13 14:40:09,41,FAC623747,05,1012.04,860.91,95,96143.8,15862.78,2023-12-13 14:40:09,511
3865,2023-10-24 04:25:28,13,FAC774261,12,1889.64,1332.79,239,451623.96,80896.83,2023-10-24 04:25:28,38
3866,2023-11-20 04:31:51,27,FAC503018,24,1604.13,1046.75,499,800460.87,190048.0,2023-11-20 04:31:51,468
3867,2023-02-17 06:23:59,20,FAC397619,54,123.28,73.22,221,27244.88,7675.38,2023-02-17 06:23:59,353
3868,2023-06-15 13:40:21,11,FAC970872,30,230.59,169.84,141,32513.19,9503.69,2023-06-15 13:40:21,592
3869,2023-03-12 09:06:21,22,FAC843645,90,1415.38,958.32,456,645413.28,114804.33,2023-03-12 09:06:21,148
3870,2024-03-21 02:48:46,11,FAC104158,63,688.21,534.56,177,121813.17,26058.66,2024-03-21 02:48:46,62
3871,2024-07-12 04:18:06,6,FAC340201,36,292.72,176.38,176,51518.72,12018.37,2024-07-12 04:18:06,350
3872,2024-06-25 08:18:37,25,FAC940368,80,835.09,588.98,81,67642.29,19187.77,2024-06-25 08:18:37,191
3873,2023-03-23 01:16:08,22,FAC151996,93,906.25,583.76,182,164937.5,32073.23,2023-03-23 01:16:08,406
3874,2023-09-19 17:22:42,43,FAC361971,74,1179.75,900.61,75,88481.25,22936.22,2023-09-19 17:22:42,782
3875,2023-01-20 20:30:19,34,FAC706171,46,1095.85,661.55,89,97530.65,10757.07,2023-01-20 20:30:19,541
3876,2024-01-16 15:39:01,7,FAC372376,81,1041.69,770.02,222,231255.18,29298.26,2024-01-16 15:39:01,695
3877,2024-07-18 05:01:36,49,FAC278737,22,1378.29,1021.76,428,589908.12,79911.45,2024-07-18 05:01:36,908
3878,2024-10-15 05:48:53,19,FAC170647,50,1796.75,1093.23,299,537228.25,90034.5,2024-10-15 05:48:53,500
3879,2023-07-18 13:21:23,33,FAC365387,86,1772.89,1384.19,360,638240.4,106896.96,2023-07-18 13:21:23,741
3880,2023-06-28 22:19:47,6,FAC301059,28,1160.14,693.46,221,256390.94,39474.59,2023-06-28 22:19:47,54
3881,2024-01-18 20:13:13,44,FAC942655,02,773.37,592.94,250,193342.5,33241.63,2024-01-18 20:13:13,656
3882,2023-12-29 08:25:13,9,FAC170608,43,996.64,706.78,355,353807.2,91998.66,2023-12-29 08:25:13,761
3883,2024-08-24 03:36:16,28,FAC222235,57,1238.86,767.77,500,619430.0,101523.89,2024-08-24 03:36:16,740
3884,2024-01-13 05:05:12,42,FAC596441,71,1158.49,729.75,391,452969.59,79107.55,2024-01-13 05:05:12,319
3885,2023-01-22 08:17:36,11,FAC873560,39,1803.23,1150.82,410,739324.3,122608.56,2023-01-22 08:17:36,612
3886,2023-03-17 17:57:12,38,FAC221784,83,872.59,571.98,93,81150.87,21333.59,2023-03-17 17:57:12,628
3887,2024-11-13 19:57:58,44,FAC711211,78,1046.32,757.79,194,202986.08,26795.48,2024-11-13 19:57:58,731
3888,2024-11-27 01:33:41,18,FAC107172,97,152.91,112.65,198,30276.18,3694.65,2024-11-27 01:33:41,79
3889,2023-08-11 18:15:34,6,FAC827048,91,1538.76,1292.89,312,480093.12,140329.06,2023-08-11 18:15:34,326
3890,2024-02-06 20:17:07,26,FAC226874,37,1814.59,1343.57,347,629662.73,86838.16,2024-02-06 20:17:07,957
3891,2023-02-05 00:25:20,11,FAC226569,21,1725.2,1368.42,128,220825.6,22335.25,2023-02-05 00:25:20,913
3892,2023-04-22 18:07:32,46,FAC145045,20,918.2,690.93,280,257096.0,41236.7,2023-04-22 18:07:32,318
3893,2023-10-31 19:38:05,4,FAC835933,40,1719.85,1343.57,309,531433.65,121868.59,2023-10-31 19:38:05,957
3894,2024-10-05 05:22:39,28,FAC645859,51,1427.21,947.98,307,438153.47,88812.81,2024-10-05 05:22:39,47
3895,2023-12-15 13:36:08,26,FAC824599,70,888.54,643.23,202,179485.08,37467.84,2023-12-15 13:36:08,307
3896,2023-04-09 15:03:24,10,FAC359305,85,214.21,149.59,459,98322.39,21628.13,2023-04-09 15:03:24,366
3897,2023-12-02 05:35:23,25,FAC736140,14,1928.55,1444.03,392,755991.6,125033.26,2023-12-02 05:35:23,362
3898,2024-12-24 15:43:48,27,FAC704728,16,249.51,174.46,189,47157.39,11259.76,2024-12-24 15:43:48,31
3899,2023-07-09 09:24:11,21,FAC686936,84,1243.24,932.9,126,156648.24,38200.96,2023-07-09 09:24:11,444
3900,2023-10-07 18:20:54,2,FAC642514,41,1557.86,1129.37,100,155786.0,21519.91,2023-10-07 18:20:54,923
3901,2023-02-17 02:02:10,9,FAC659541,99,1676.22,1187.68,233,390559.26,70507.05,2023-02-17 02:02:10,439
3902,2023-09-13 03:13:13,11,FAC669528,33,598.39,438.64,170,101726.3,16069.09,2023-09-13 03:13:13,126
3903,2024-03-23 00:43:11,46,FAC861819,95,1158.83,651.76,422,489026.26,61165.86,2024-03-23 00:43:11,247
3904,2023-09-18 10:13:58,17,FAC185640,81,1945.66,1242.82,251,488360.66,95387.93,2023-09-18 10:13:58,779
3905,2023-10-26 17:16:37,16,FAC246210,41,989.65,607.5,130,128654.5,13123.47,2023-10-26 17:16:37,253
3906,2024-04-29 21:16:03,16,FAC266645,31,570.38,319.34,437,249256.06,68851.95,2024-04-29 21:16:03,874
3907,2023-04-11 11:55:21,35,FAC569959,61,1832.97,1136.6,459,841333.23,90755.38,2023-04-11 11:55:21,175
3908,2024-09-24 14:21:14,25,FAC867286,26,319.82,235.19,445,142319.9,18063.68,2024-09-24 14:21:14,309
3909,2023-05-04 10:14:14,42,FAC887789,69,767.03,450.53,388,297607.64,69085.27,2023-05-04 10:14:14,544
3910,2024-04-27 15:42:15,32,FAC592585,39,1490.92,1048.32,268,399566.56,96561.52,2024-04-27 15:42:15,539
3911,2024-01-06 06:04:11,4,FAC623456,63,481.16,267.81,408,196313.28,54045.55,2024-01-06 06:04:11,251
3912,2024-10-19 23:12:07,9,FAC287147,38,990.71,673.44,279,276408.09,63589.82,2024-10-19 23:12:07,129
3913,2023-09-01 17:12:55,45,FAC832910,05,1717.92,1268.53,173,297200.16,79207.41,2023-09-01 17:12:55,787
3914,2023-01-09 16:17:58,24,FAC953934,97,1686.21,1206.03,59,99486.39,23636.43,2023-01-09 16:17:58,946
3915,2024-03-17 11:11:19,39,FAC251666,37,189.42,134.66,302,57204.84,16778.51,2024-03-17 11:11:19,943
3916,2024-02-24 03:00:12,30,FAC291728,56,1040.69,704.65,120,124882.8,21096.83,2024-02-24 03:00:12,758
3917,2023-08-04 16:19:04,23,FAC950209,86,1405.08,929.79,83,116621.64,21851.82,2023-08-04 16:19:04,273
3918,2023-12-05 05:06:10,35,FAC608974,56,1032.12,690.93,156,161010.72,35213.94,2023-12-05 05:06:10,318
3919,2024-06-30 20:19:44,49,FAC345297,75,590.1,435.09,435,256693.5,62098.13,2024-06-30 20:19:44,756
3920,2024-07-31 23:21:05,36,FAC789506,14,1699.56,1403.47,144,244736.64,35219.09,2024-07-31 23:21:05,471
3921,2024-10-02 07:24:06,36,FAC499850,83,493.13,414.27,311,153363.43,33020.93,2024-10-02 07:24:06,345
3922,2023-07-24 16:44:24,13,FAC974721,59,1524.73,1047.71,370,564150.1,75191.28,2023-07-24 16:44:24,177
3923,2023-05-25 01:02:05,36,FAC873423,06,912.97,663.06,314,286672.58,29890.88,2023-05-25 01:02:05,414
3924,2023-09-02 08:27:41,18,FAC578788,99,1698.35,1211.43,498,845778.3,123864.08,2023-09-02 08:27:41,783
3925,2023-02-13 03:11:19,42,FAC485053,75,1482.14,1018.71,316,468356.24,104368.13,2023-02-13 03:11:19,294
3926,2024-12-03 07:12:45,16,FAC814806,75,1272.17,1043.56,91,115767.47,28373.85,2024-12-03 07:12:45,709
3927,2024-11-25 00:58:12,38,FAC434232,32,695.76,510.37,91,63314.16,14572.4,2024-11-25 00:58:12,25
3928,2024-12-18 02:27:18,20,FAC107168,61,1527.64,929.79,418,638553.52,71138.49,2024-12-18 02:27:18,273
3929,2023-11-23 02:08:48,42,FAC858345,72,630.9,438.14,295,186115.5,32568.58,2023-11-23 02:08:48,688
3930,2024-09-11 11:40:46,36,FAC790615,74,275.87,162.44,202,55725.74,11884.54,2024-09-11 11:40:46,899
3931,2023-01-08 11:19:31,40,FAC463334,59,1025.91,689.92,254,260581.14,36367.73,2023-01-08 11:19:31,87
3932,2023-02-07 16:09:56,25,FAC231329,99,1938.7,1243.21,410,794867.0,231813.7,2023-02-07 16:09:56,997
3933,2024-07-20 11:58:50,5,FAC706916,46,1605.48,1257.94,55,88301.4,23167.93,2024-07-20 11:58:50,704
3934,2024-05-16 18:06:02,5,FAC393049,95,611.42,406.98,471,287978.82,43611.79,2024-05-16 18:06:02,837
3935,2024-09-12 12:25:59,23,FAC488798,75,422.52,307.58,137,57885.24,7674.23,2024-09-12 12:25:59,245
3936,2024-04-12 03:14:58,22,FAC964517,25,1490.32,970.1,150,223548.0,58888.43,2024-04-12 03:14:58,777
3937,2023-01-28 12:33:24,46,FAC468069,38,347.2,268.19,217,75342.4,16761.18,2023-01-28 12:33:24,945
3938,2023-02-25 13:52:08,7,FAC471601,15,1582.63,1119.17,156,246890.28,57251.25,2023-02-25 13:52:08,131
3939,2024-11-17 19:52:24,48,FAC530672,64,81.24,49.82,100,8124.0,854.5,2024-11-17 19:52:24,187
3940,2024-11-02 03:54:09,20,FAC945872,55,552.83,426.52,394,217815.02,31818.09,2024-11-02 03:54:09,815
3941,2023-08-24 12:27:28,15,FAC110293,43,1233.24,778.53,232,286111.68,70620.07,2023-08-24 12:27:28,799
3942,2023-09-29 03:58:03,47,FAC620751,19,1448.82,994.86,83,120252.06,23839.64,2023-09-29 03:58:03,914
3943,2023-10-29 01:21:37,10,FAC836165,63,97.52,74.23,118,11507.36,2116.92,2023-10-29 01:21:37,601
3944,2023-01-15 20:08:25,33,FAC141458,91,1174.39,799.25,288,338224.32,92563.55,2023-01-15 20:08:25,291
3945,2024-10-16 16:52:03,13,FAC326995,82,1046.66,608.42,472,494023.52,116434.4,2024-10-16 16:52:03,935
3946,2024-08-31 12:09:21,35,FAC166194,68,761.39,512.42,314,239076.46,27741.4,2024-08-31 12:09:21,721
3947,2023-12-03 15:02:13,40,FAC470466,40,1510.39,955.31,341,515042.99,128772.77,2023-12-03 15:02:13,928
3948,2023-08-29 06:18:52,44,FAC435709,18,582.5,367.9,399,232417.5,62827.52,2023-08-29 06:18:52,661
3949,2023-01-05 07:35:49,8,FAC432580,75,1144.8,806.8,132,151113.6,28446.71,2023-01-05 07:35:49,965
3950,2023-01-11 12:37:03,28,FAC956416,28,120.18,96.73,488,58647.84,11706.62,2023-01-11 12:37:03,403
3951,2024-11-21 20:44:08,5,FAC315843,31,806.63,594.25,360,290386.8,77897.0,2024-11-21 20:44:08,454
3952,2023-01-30 01:22:28,7,FAC269841,31,1098.04,704.22,323,354666.92,71207.8,2023-01-30 01:22:28,159
3953,2023-08-16 11:50:30,4,FAC919430,75,197.88,146.72,424,83901.12,21258.0,2023-08-16 11:50:30,809
3954,2023-07-17 23:07:17,17,FAC953581,69,79.28,49.57,63,4994.64,526.19,2023-07-17 23:07:17,105
3955,2023-07-15 16:06:59,7,FAC537761,39,605.17,376.32,59,35705.03,5309.01,2023-07-15 16:06:59,308
3956,2023-10-27 01:44:22,36,FAC139252,06,1519.6,1047.71,416,632153.6,74932.9,2023-10-27 01:44:22,177
3957,2023-08-18 16:04:36,9,FAC840737,33,728.0,586.71,128,93184.0,14994.27,2023-08-18 16:04:36,417
3958,2023-09-30 15:14:30,2,FAC642948,34,1519.26,1189.56,279,423873.54,46248.09,2023-09-30 15:14:30,952
3959,2023-10-08 14:46:35,28,FAC658847,58,1510.98,1121.56,374,565106.52,118689.64,2023-10-08 14:46:35,963
3960,2023-01-15 16:49:07,42,FAC167350,37,551.49,392.1,148,81620.52,11161.06,2023-01-15 16:49:07,429
3961,2024-11-26 07:21:54,37,FAC995521,02,262.34,171.17,294,77127.96,21007.79,2024-11-26 07:21:54,102
3962,2024-10-29 17:32:54,14,FAC775521,40,837.58,519.78,60,50254.8,7840.8,2024-10-29 17:32:54,924
3963,2023-11-04 19:51:16,43,FAC421689,40,891.63,593.63,159,141769.17,34711.81,2023-11-04 19:51:16,752
3964,2023-04-15 12:13:06,9,FAC147169,03,1022.81,799.25,260,265930.6,45805.12,2023-04-15 12:13:06,291
3965,2023-12-11 11:07:29,19,FAC759560,38,107.06,73.94,50,5353.0,605.57,2023-12-11 11:07:29,562
3966,2023-02-17 00:09:09,8,FAC450180,96,1731.93,1345.12,170,294428.1,49241.81,2023-02-17 00:09:09,1000
3967,2023-05-30 10:53:47,30,FAC595303,98,1175.73,884.54,118,138736.14,15186.76,2023-05-30 10:53:47,470
3968,2024-06-25 03:03:48,10,FAC725785,46,1953.71,1351.31,115,224676.65,52979.44,2024-06-25 03:03:48,385
3969,2024-04-12 22:15:39,28,FAC788847,11,1363.23,991.96,404,550744.92,106211.48,2024-04-12 22:15:39,121
3970,2024-07-27 14:14:53,32,FAC648126,98,132.84,108.92,449,59645.16,6880.13,2024-07-27 14:14:53,201
3971,2023-03-11 06:22:40,39,FAC681242,64,1368.52,840.85,336,459822.72,132515.72,2023-03-11 06:22:40,707
3972,2023-05-13 12:55:42,46,FAC614962,55,315.75,245.14,484,152823.0,40442.2,2023-05-13 12:55:42,675
3973,2024-09-07 15:30:13,31,FAC328314,65,384.6,280.42,239,91919.4,25089.73,2024-09-07 15:30:13,585
3974,2023-10-02 02:36:24,31,FAC323433,78,1707.41,1346.71,89,151959.49,19110.2,2023-10-02 02:36:24,856
3975,2024-06-13 03:40:50,35,FAC578645,83,1482.47,1001.86,343,508487.21,73548.24,2024-06-13 03:40:50,16
3976,2023-02-16 12:12:44,41,FAC599700,29,1511.96,1053.98,71,107349.16,16697.84,2023-02-16 12:12:44,999
3977,2023-10-13 22:32:39,3,FAC434585,44,961.94,635.24,109,104851.46,22793.21,2023-10-13 22:32:39,617
3978,2024-04-12 07:47:58,48,FAC188598,83,93.27,60.32,311,29006.97,7591.05,2024-04-12 07:47:58,258
3979,2023-08-28 10:40:21,48,FAC394177,15,595.55,402.04,474,282290.7,69115.58,2023-08-28 10:40:21,559
3980,2023-03-26 13:06:04,35,FAC706851,85,1336.05,970.47,401,535756.05,56856.69,2023-03-26 13:06:04,967
3981,2023-01-17 17:25:42,26,FAC360020,81,715.33,483.46,422,301869.26,71080.3,2023-01-17 17:25:42,240
3982,2024-11-05 05:01:50,41,FAC943954,41,111.54,70.09,228,25431.12,7000.54,2024-11-05 05:01:50,58
3983,2024-08-25 15:29:59,33,FAC211194,99,1071.31,750.88,148,158553.88,44622.54,2024-08-25 15:29:59,217
3984,2023-07-19 09:39:35,35,FAC855281,18,418.72,313.57,172,72019.84,16732.73,2023-07-19 09:39:35,836
3985,2024-05-05 20:28:05,3,FAC730142,25,1260.39,900.61,192,241994.88,64236.99,2024-05-05 20:28:05,782
3986,2024-06-15 02:15:36,50,FAC807025,73,347.87,280.42,143,49745.41,9432.31,2024-06-15 02:15:36,585
3987,2024-01-09 14:59:47,21,FAC429266,54,1701.36,1106.8,260,442353.6,64398.17,2024-01-09 14:59:47,400
3988,2024-10-27 11:05:53,30,FAC765727,10,1066.15,741.11,77,82093.55,20340.84,2024-10-27 11:05:53,314
3989,2024-11-13 00:51:49,50,FAC392662,24,680.19,438.14,284,193173.96,40911.24,2024-11-13 00:51:49,688
3990,2024-09-27 19:02:11,4,FAC780400,45,617.51,392.31,227,140174.77,24083.19,2024-09-27 19:02:11,112
3991,2024-05-01 02:34:03,47,FAC379948,37,141.32,98.8,162,22893.84,5374.42,2024-05-01 02:34:03,885
3992,2024-06-20 13:05:43,49,FAC641221,91,176.58,130.44,280,49442.4,12448.06,2024-06-20 13:05:43,584
3993,2024-08-26 10:20:36,38,FAC627785,68,1421.83,947.83,283,402377.89,77899.08,2024-08-26 10:20:36,861
3994,2024-06-28 03:55:03,35,FAC272744,83,978.76,619.42,350,342566.0,97777.15,2024-06-28 03:55:03,305
3995,2023-04-05 11:31:43,46,FAC937872,14,572.48,378.67,119,68125.12,20096.29,2023-04-05 11:31:43,517
3996,2023-11-09 05:50:01,49,FAC917497,18,2158.23,1571.46,429,925880.67,99754.23,2023-11-09 05:50:01,876
3997,2023-02-14 23:32:04,44,FAC892824,80,949.31,562.45,191,181318.21,18917.44,2023-02-14 23:32:04,132
3998,2023-10-09 08:17:54,20,FAC920291,23,1777.74,1313.6,84,149330.16,44415.77,2023-10-09 08:17:54,411
3999,2023-10-19 20:32:31,19,FAC801147,63,1231.02,912.34,402,494870.04,93391.19,2023-10-19 20:32:31,764
4000,2023-11-18 00:22:26,35,FAC124102,89,416.81,270.3,193,80444.33,9569.31,2023-11-18 00:22:26,862
4001,2024-12-16 01:47:35,20,FAC647164,54,1035.7,814.77,259,268246.3,52762.73,2024-12-16 01:47:35,347
4002,2023-08-04 23:28:57,17,FAC232207,99,1716.62,1206.03,126,216294.12,63154.81,2023-08-04 23:28:57,946
4003,2024-04-06 03:38:15,19,FAC371330,73,998.35,828.49,304,303498.4,33948.97,2024-04-06 03:38:15,646
4004,2023-08-08 16:49:31,36,FAC116432,16,1159.77,797.27,92,106698.84,13123.54,2023-08-08 16:49:31,387
4005,2024-08-14 03:33:34,33,FAC353952,21,528.67,368.0,448,236844.16,24337.15,2024-08-14 03:33:34,119
4006,2023-07-15 04:28:56,21,FAC791654,38,1371.3,956.96,74,101476.2,24210.97,2023-07-15 04:28:56,648
4007,2023-03-07 05:49:43,15,FAC241142,40,424.27,270.3,64,27153.28,5232.88,2023-03-07 05:49:43,862
4008,2023-05-24 20:45:27,25,FAC743368,62,1860.52,1401.88,445,827931.4,170572.35,2023-05-24 20:45:27,282
4009,2024-11-04 06:31:57,43,FAC812314,08,1336.98,988.52,357,477301.86,125175.81,2024-11-04 06:31:57,748
4010,2024-10-27 00:16:38,49,FAC936863,30,584.15,448.3,447,261115.05,29090.67,2024-10-27 00:16:38,784
4011,2024-11-02 01:07:54,33,FAC754654,77,1097.52,793.14,461,505956.72,97552.25,2024-11-02 01:07:54,841
4012,2024-05-06 10:39:52,48,FAC373806,52,56.6,44.85,352,19923.2,4277.17,2024-05-06 10:39:52,88
4013,2023-07-31 03:46:02,37,FAC996609,68,1227.04,797.48,289,354614.56,37045.25,2023-07-31 03:46:02,310
4014,2024-08-19 01:48:58,8,FAC197773,66,976.69,651.17,398,388722.62,53771.95,2024-08-19 01:48:58,603
4015,2024-12-26 02:24:09,28,FAC359481,11,1250.68,934.26,197,246383.96,36714.22,2024-12-26 02:24:09,974
4016,2024-08-29 17:30:42,17,FAC489635,13,1436.94,932.9,402,577649.88,101545.7,2024-08-29 17:30:42,444
4017,2024-08-04 02:49:42,33,FAC723564,11,2037.33,1460.84,135,275039.55,53012.03,2024-08-04 02:49:42,340
4018,2024-03-22 09:05:16,31,FAC895794,59,7.43,5.65,175,1300.25,200.56,2024-03-22 09:05:16,665
4019,2024-07-11 08:45:25,18,FAC499856,88,1056.04,781.92,481,507955.24,66497.13,2024-07-11 08:45:25,227
4020,2024-12-12 01:11:49,31,FAC920032,89,1228.49,787.67,466,572476.34,148150.88,2024-12-12 01:11:49,192
4021,2024-02-16 20:59:50,22,FAC780949,86,164.89,130.06,120,19786.8,3226.05,2024-02-16 20:59:50,918
4022,2023-01-16 13:06:34,10,FAC370359,14,1393.78,896.56,87,121258.86,32051.6,2023-01-16 13:06:34,793
4023,2024-03-22 04:11:52,41,FAC128331,82,506.8,417.91,353,178900.4,47801.02,2024-03-22 04:11:52,256
4024,2023-10-26 15:23:41,9,FAC359885,95,881.87,752.72,55,48502.85,9591.93,2023-10-26 15:23:41,17
4025,2024-10-22 18:51:43,26,FAC134653,47,1191.53,879.14,154,183495.62,20285.74,2024-10-22 18:51:43,671
4026,2024-11-27 18:02:51,9,FAC271914,83,808.26,584.21,395,319262.7,51675.35,2024-11-27 18:02:51,150
4027,2023-07-02 05:46:26,28,FAC356213,96,2052.69,1429.64,274,562437.06,129808.88,2023-07-02 05:46:26,3
4028,2024-05-15 11:45:18,49,FAC802309,18,517.63,329.78,152,78679.76,16688.58,2024-05-15 11:45:18,449
4029,2024-03-11 05:40:45,21,FAC529242,14,1846.4,1093.23,111,204950.4,25565.25,2024-03-11 05:40:45,500
4030,2024-03-11 01:57:02,44,FAC850175,79,590.86,395.68,441,260569.26,58428.69,2024-03-11 01:57:02,35
4031,2024-05-15 05:23:57,20,FAC835865,11,1016.48,681.65,122,124010.56,22646.49,2024-05-15 05:23:57,630
4032,2024-08-07 01:15:10,35,FAC319838,57,380.92,278.17,473,180175.16,29889.27,2024-08-07 01:15:10,504
4033,2024-01-07 14:22:06,49,FAC261715,52,1784.11,1280.2,499,890270.89,145422.25,2024-01-07 14:22:06,281
4034,2024-06-01 08:37:08,34,FAC162942,69,1801.56,1255.31,378,680989.68,153204.43,2024-06-01 08:37:08,890
4035,2023-11-21 17:14:29,7,FAC993490,85,177.53,146.72,363,64443.39,13926.6,2023-11-21 17:14:29,809
4036,2024-10-25 02:07:55,20,FAC240054,25,1148.27,779.65,143,164202.61,42662.21,2024-10-25 02:07:55,352
4037,2024-12-19 15:35:53,23,FAC464708,66,258.71,177.86,353,91324.63,13333.21,2024-12-19 15:35:53,8
4038,2023-12-18 16:08:22,4,FAC759115,43,1740.66,1046.75,392,682338.72,168784.62,2023-12-18 16:08:22,468
4039,2023-09-07 19:35:59,42,FAC129379,64,1693.43,1103.29,315,533430.45,56571.35,2023-09-07 19:35:59,627
